input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.2974331815343725	evolutionary biology	0	0	0
epidemiology	0.2980666365697846	evolutionary biology	0	0	0
epidemiology	0.2981194041015446	ecology	0	1	0
epidemiology	0.29869374060534515	evolutionary biology	0	0	0
epidemiology	0.29937509578229937	genomics	0	0	0
epidemiology	0.30120139956425696	ecology	0	0	0
epidemiology	0.30129139961530405	pathology	0	0	0
epidemiology	0.30147562560680974	evolutionary biology	0	0	0
epidemiology	0.3023501212798072	ecology	0	0	0
epidemiology	0.30256823253900433	evolutionary biology	0	0	0
epidemiology	0.3026160410703721	evolutionary biology	0	0	0
epidemiology	0.3042788469824226	evolutionary biology	0	0	0
epidemiology	0.30458048028136697	evolutionary biology	0	0	0
epidemiology	0.30554323701970976	evolutionary biology	0	0	0
epidemiology	0.3055527090360115	ecology	0	0	0
epidemiology	0.30615711546181124	ecology	0	0	0
epidemiology	0.3065619707689753	epidemiology	1	0	0
epidemiology	0.3085071577285593	ecology	0	0	0
epidemiology	0.31264450457668225	evolutionary biology	0	0	0
epidemiology	0.3126493354456029	evolutionary biology	0	0	0
epidemiology	0.312865623672682	ecology	0	0	0
epidemiology	0.31298392807045106	physiology	0	0	0
epidemiology	0.31340866267455514	ecology	0	0	0
epidemiology	0.3136801792674925	ecology	0	0	0
epidemiology	0.3150445809119874	paleontology	0	0	0
epidemiology	0.31565917135481236	evolutionary biology	0	0	0
epidemiology	0.31577497260163545	evolutionary biology	0	0	0
epidemiology	0.31620974081754616	microbiology	0	2	0
epidemiology	0.31653129739919084	genomics	0	0	0
epidemiology	0.31708329915313727	evolutionary biology	0	0	0
epidemiology	0.317633687797219	ecology	0	0	0
epidemiology	0.3176880539217193	ecology	0	0	0
epidemiology	0.31809463716536646	bioinformatics	0	0	0
epidemiology	0.3182256482047192	ecology	0	0	0
epidemiology	0.3190735086027039	evolutionary biology	0	0	0
epidemiology	0.31992723575444526	evolutionary biology	0	0	0
epidemiology	0.3210261470687952	evolutionary biology	0	0	0
epidemiology	0.32160267975902446	evolutionary biology	0	0	0
epidemiology	0.32179744388498555	epidemiology	1	0	0
epidemiology	0.32311792535014205	evolutionary biology	0	0	0
epidemiology	0.32377561002955146	genomics	0	0	0
epidemiology	0.3243729089051546	evolutionary biology	0	0	0
epidemiology	0.32483629053939933	ecology	0	0	0
epidemiology	0.32587854951530115	zoology	0	0	0
epidemiology	0.32639250848586265	evolutionary biology	0	0	0
epidemiology	0.32647784451134876	evolutionary biology	0	0	0
epidemiology	0.32683849265145803	zoology	0	0	0
epidemiology	0.3268544856898207	ecology	0	0	0
epidemiology	0.3279731533206264	ecology	0	0	0
epidemiology	0.3283017593481993	evolutionary biology	0	0	0
epidemiology	0.3288300260145026	evolutionary biology	0	0	0
epidemiology	0.32903227217957254	animal behavior and cognition	0	0	0
epidemiology	0.32929407828413915	evolutionary biology	0	0	0
epidemiology	0.3297039078790709	epidemiology	1	0	0
epidemiology	0.3301938045249	evolutionary biology	0	0	0
epidemiology	0.33063369669693166	genetics	0	0	0
epidemiology	0.3312178428474081	epidemiology	1	0	0
epidemiology	0.3316478485758424	synthetic biology	0	0	0
epidemiology	0.33248423487818823	evolutionary biology	0	1	0
epidemiology	0.3325646389826177	evolutionary biology	0	0	0
epidemiology	0.33285137944893983	evolutionary biology	0	0	0
epidemiology	0.3343610376096612	ecology	0	0	0
epidemiology	0.3352484693302976	ecology	0	0	0
epidemiology	0.33527142340985816	ecology	0	0	0
epidemiology	0.3358197734464443	ecology	0	0	0
